timestamp,site_id,building_id,asset_id,sensor_id,temperature,humidity,pressure,vibration,power_consumption,operating_mode
2026-07-08 16:29:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,22.76,54.86,101.71,0.46,13.03,NORMAL
2026-07-08 16:29:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,32.66,59.13,404.67,2.39,47.43,STANDBY
2026-07-08 16:29:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,22.52,42.13,101.36,0.1,2.39,NORMAL
2026-07-08 16:29:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,7.94,40.05,345.7,1.19,153.01,STANDBY
2026-07-08 16:29:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,21.72,51.78,100.77,0.43,13.95,NORMAL
2026-07-08 16:29:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,36.49,52.54,399.43,2.07,44.1,STANDBY
2026-07-08 16:29:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,23.48,40.07,101.35,0.07,2.38,NORMAL
2026-07-08 16:44:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,6.49,49.29,364.78,1.23,143.61,NORMAL
2026-07-08 16:44:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.08,46.1,102.19,0.56,16.06,NORMAL
2026-07-08 16:44:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,21.18,52.81,102.23,0.59,14.49,NORMAL
2026-07-08 16:44:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,34.68,56.48,378.57,2.21,43.97,NORMAL
2026-07-08 16:44:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,24.7,40.31,101.0,0.09,2.1,NORMAL
2026-07-08 16:44:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,7.3,42.83,363.2,1.01,157.24,NORMAL
2026-07-08 16:44:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.02,51.05,101.02,0.59,13.31,NORMAL
2026-07-08 16:44:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,33.79,54.09,378.94,2.73,45.93,NORMAL
2026-07-08 16:44:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,22.1,43.78,100.45,0.12,1.67,STANDBY
2026-07-08 16:59:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,7.02,49.27,369.92,1.21,147.88,NORMAL
2026-07-08 16:59:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.79,47.62,100.99,0.53,15.05,NORMAL
2026-07-08 16:59:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,21.82,52.75,102.05,0.48,16.36,NORMAL
2026-07-08 16:59:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,35.31,53.39,421.58,2.62,49.63,NORMAL
2026-07-08 16:59:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,24.2,35.35,101.15,0.11,2.01,NORMAL
2026-07-08 16:59:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,7.89,47.98,366.89,1.0,154.19,NORMAL
2026-07-08 16:59:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.71,51.2,102.1,0.57,15.81,NORMAL
2026-07-08 16:59:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,33.52,51.65,404.32,2.77,46.33,NORMAL
2026-07-08 16:59:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,22.05,38.38,101.35,0.12,1.7,NORMAL
2026-07-08 17:14:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,6.73,49.71,368.69,1.31,143.87,NORMAL
2026-07-08 17:14:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.53,48.8,100.43,0.5,15.98,NORMAL
2026-07-08 17:14:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,22.86,47.29,100.46,0.56,15.05,NORMAL
2026-07-08 17:14:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,34.3,56.35,406.95,2.03,43.32,NORMAL
2026-07-08 17:14:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,22.77,38.74,101.09,0.14,1.65,NORMAL
2026-07-08 17:14:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,6.8,41.79,334.88,1.1,150.36,NORMAL
2026-07-08 17:14:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,21.83,54.88,101.29,0.52,14.18,NORMAL
2026-07-08 17:14:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,33.39,54.12,395.28,2.97,45.65,NORMAL
2026-07-08 17:14:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,25.98,39.01,101.45,0.06,2.31,NORMAL
2026-07-08 17:14:26,SITE_A,BLDG_1,ASSET_999,SENS_ERR,25.0,50.0,100.0,0.5,10.0,NORMAL
2026-07-08 17:29:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,6.88,42.69,355.85,1.23,157.59,NORMAL
2026-07-08 17:29:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,21.42,45.39,102.14,0.43,15.58,NORMAL
2026-07-08 17:29:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,21.62,48.79,101.64,0.5,13.74,STANDBY
2026-07-08 17:29:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,33.22,51.9,380.98,2.09,40.11,NORMAL
2026-07-08 17:29:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,23.03,38.64,102.09,0.09,2.43,NORMAL
2026-07-08 17:29:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,7.5,42.81,368.05,1.2,143.48,NORMAL
2026-07-08 17:29:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.19,48.37,101.55,0.59,14.4,NORMAL
2026-07-08 17:29:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,35.92,50.33,375.78,2.66,49.64,NORMAL
2026-07-08 17:29:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,23.03,44.31,101.64,0.12,2.34,NORMAL
2026-07-08 17:44:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,6.37,42.68,333.23,1.34,140.12,NORMAL
2026-07-08 17:44:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,21.64,51.7,101.12,0.56,13.12,NORMAL
2026-07-08 17:44:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,22.44,48.99,101.0,0.45,15.53,NORMAL
2026-07-08 17:44:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,37.47,59.94,416.77,2.13,49.07,NORMAL
2026-07-08 17:44:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,25.16,44.54,100.61,0.07,2.27,NORMAL
2026-07-08 17:44:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,6.57,47.01,347.27,1.27,155.27,NORMAL
2026-07-08 17:44:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,21.87,46.6,101.45,0.56,13.62,NORMAL
2026-07-08 17:44:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,36.43,56.54,386.55,2.03,43.34,NORMAL
2026-07-08 17:44:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,23.87,36.09,102.15,0.05,2.07,NORMAL
2026-07-08 17:59:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,6.67,48.58,343.79,1.29,150.83,NORMAL
2026-07-08 17:59:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.4,52.12,102.12,0.48,15.42,STANDBY
2026-07-08 17:59:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,21.63,52.0,100.35,0.46,14.36,NORMAL
2026-07-08 17:59:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,36.16,53.59,425.93,2.52,45.51,NORMAL
2026-07-08 17:59:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,24.34,44.4,102.16,0.08,2.25,NORMAL
2026-07-08 17:59:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,7.01,40.82,351.86,1.35,156.41,NORMAL
2026-07-08 17:59:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.04,49.34,101.64,0.5,16.1,NORMAL
2026-07-08 17:59:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,32.11,51.51,395.54,2.67,45.02,NORMAL
2026-07-08 17:59:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,24.0,37.25,100.76,0.08,1.97,NORMAL
2026-07-08 18:14:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,6.7,48.71,354.34,1.3,157.01,NORMAL
2026-07-08 18:14:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,21.25,45.75,102.04,0.52,13.58,NORMAL
2026-07-08 18:14:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,22.73,48.68,100.8,0.57,15.59,STANDBY
2026-07-08 18:14:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,37.12,51.2,373.3,2.96,42.51,NORMAL
2026-07-08 18:14:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,23.46,35.06,101.91,0.13,2.21,NORMAL
2026-07-08 18:14:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,7.47,49.24,358.61,1.39,141.87,NORMAL
2026-07-08 18:14:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.86,52.46,100.78,0.57,13.01,NORMAL
2026-07-08 18:14:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,33.31,50.46,395.09,2.12,47.87,NORMAL
2026-07-08 18:14:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,24.0,37.27,101.79,0.07,2.33,NORMAL
2026-07-08 18:29:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,7.46,48.79,363.56,1.2,154.15,STANDBY
2026-07-08 18:29:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,21.37,53.6,100.74,0.48,15.79,STANDBY
2026-07-08 18:29:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,21.67,53.18,102.29,0.42,13.42,NORMAL
2026-07-08 18:29:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,37.99,54.93,382.55,2.94,40.79,NORMAL
2026-07-08 18:29:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,22.18,35.17,101.15,0.13,1.55,NORMAL
2026-07-08 18:29:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,7.07,45.79,342.64,1.02,142.76,NORMAL
2026-07-08 18:29:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.64,52.66,101.36,0.44,13.84,NORMAL
2026-07-08 18:29:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,33.86,52.0,388.77,2.07,46.15,NORMAL
2026-07-08 18:29:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,24.5,37.13,102.26,0.12,2.18,NORMAL
2026-07-08 18:44:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,6.99,47.16,368.49,1.21,158.58,NORMAL
2026-07-08 18:44:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.17,54.11,101.52,0.41,15.9,NORMAL
2026-07-08 18:44:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,22.41,51.82,101.71,0.4,14.77,NORMAL
2026-07-08 18:44:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,36.31,59.67,424.27,2.35,48.53,NORMAL
2026-07-08 18:44:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,24.18,38.93,100.43,0.06,2.06,NORMAL
2026-07-08 18:44:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,7.56,41.97,331.74,1.18,154.07,NORMAL
2026-07-08 18:44:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.32,53.89,101.25,0.47,16.64,NORMAL
2026-07-08 18:44:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,35.12,56.76,425.48,2.28,447.61,NORMAL
2026-07-08 18:44:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,24.1,42.45,101.56,0.14,1.81,NORMAL
2026-07-08 18:59:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,7.95,49.83,350.47,1.19,154.06,NORMAL
2026-07-08 18:59:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.61,51.51,100.78,0.52,13.68,STANDBY
2026-07-08 18:59:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,21.2,46.72,100.37,0.41,13.33,NORMAL
2026-07-08 18:59:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,33.0,53.99,398.38,2.9,40.73,NORMAL
2026-07-08 18:59:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,22.06,44.07,100.78,0.08,1.67,NORMAL
2026-07-08 18:59:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,7.36,46.32,364.37,1.35,140.12,NORMAL
2026-07-08 18:59:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.23,49.32,101.54,0.52,14.88,NORMAL
2026-07-08 18:59:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,33.07,57.74,379.3,2.97,41.09,NORMAL
2026-07-08 18:59:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,23.09,41.84,101.67,0.05,1.87,NORMAL
2026-07-08 19:14:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,7.49,49.38,353.88,1.33,151.05,NORMAL
2026-07-08 19:14:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.3,54.17,101.9,0.54,15.97,NORMAL
2026-07-08 19:14:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,22.08,53.16,101.46,0.53,16.2,NORMAL
2026-07-08 19:14:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,33.27,59.66,395.63,2.78,44.55,NORMAL
2026-07-08 19:14:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,24.97,42.95,101.55,0.11,18.24,STANDBY
2026-07-08 19:14:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,7.78,40.02,350.03,1.33,143.26,NORMAL
2026-07-08 19:14:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,21.82,50.94,102.14,0.58,16.48,NORMAL
2026-07-08 19:14:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,37.7,51.45,425.44,2.66,44.68,NORMAL
2026-07-08 19:14:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,23.75,43.4,102.12,0.1,1.79,STANDBY
2026-07-08 19:29:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,7.99,43.96,339.56,1.27,152.21,NORMAL
2026-07-08 19:29:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.81,48.48,100.39,0.42,13.9,NORMAL
2026-07-08 19:29:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,22.81,51.22,101.42,0.53,14.46,NORMAL
2026-07-08 19:29:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,35.9,51.2,389.19,2.86,46.39,NORMAL
2026-07-08 19:29:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,23.75,44.51,101.46,0.12,2.02,NORMAL
2026-07-08 19:29:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,6.21,43.35,345.8,1.05,158.71,NORMAL
2026-07-08 19:29:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.76,48.23,101.18,0.4,14.25,NORMAL
2026-07-08 19:29:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,35.93,57.02,422.88,2.62,49.03,NORMAL
2026-07-08 19:29:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,25.62,42.8,102.26,0.07,2.23,NORMAL
2026-07-08 19:44:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,7.79,47.62,353.77,1.03,148.37,NORMAL
2026-07-08 19:44:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.64,50.58,100.62,0.44,13.86,NORMAL
2026-07-08 19:44:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,21.66,51.55,101.61,0.45,16.26,NORMAL
2026-07-08 19:44:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,32.9,54.57,373.76,2.22,42.93,NORMAL
2026-07-08 19:44:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,22.44,43.59,101.45,0.11,2.43,NORMAL
2026-07-08 19:44:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,7.87,46.02,347.5,1.15,140.59,NORMAL
2026-07-08 19:44:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.74,52.21,101.78,0.55,13.5,NORMAL
2026-07-08 19:44:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,35.56,55.1,429.88,2.68,40.68,NORMAL
2026-07-08 19:44:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,24.7,44.97,100.5,0.09,1.6,NORMAL
2026-07-08 19:59:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,6.39,41.0,332.07,1.31,149.88,NORMAL
2026-07-08 19:59:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,21.31,49.48,100.83,0.47,14.31,NORMAL
2026-07-08 19:59:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,21.02,52.66,101.65,0.58,15.66,NORMAL
2026-07-08 19:59:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,35.93,58.91,423.06,2.12,44.76,NORMAL
2026-07-08 19:59:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,25.65,44.04,102.03,0.07,1.75,NORMAL
2026-07-08 19:59:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,6.78,45.74,334.23,1.29,156.1,NORMAL
2026-07-08 19:59:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,21.12,50.31,100.72,0.5,16.52,NORMAL
2026-07-08 19:59:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,35.35,54.36,420.15,2.44,49.21,STANDBY
2026-07-08 19:59:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,23.17,39.84,101.69,0.1,2.3,NORMAL
2026-07-08 20:14:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,6.56,48.19,351.59,1.04,154.82,NORMAL
2026-07-08 20:14:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.05,46.18,102.18,0.4,15.78,STANDBY
2026-07-08 20:14:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,21.94,49.62,101.23,0.49,15.74,NORMAL
2026-07-08 20:14:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,32.72,50.08,373.93,2.83,41.56,NORMAL
2026-07-08 20:14:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,22.19,41.39,101.28,0.08,1.73,NORMAL
2026-07-08 20:14:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,6.87,47.42,348.68,1.26,159.19,NORMAL
2026-07-08 20:14:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,21.52,48.47,101.78,0.56,13.48,NORMAL
2026-07-08 20:14:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,32.32,56.69,411.76,2.9,42.49,STANDBY
2026-07-08 20:14:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,22.35,40.28,101.61,0.12,1.52,NORMAL
2026-07-08 20:29:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,6.34,40.06,344.34,1.17,155.05,NORMAL
2026-07-08 20:29:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.6,45.84,101.39,0.5,13.44,NORMAL
2026-07-08 20:29:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,22.65,47.86,100.65,0.59,16.44,NORMAL
2026-07-08 20:29:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,37.16,50.92,398.33,2.67,48.85,NORMAL
2026-07-08 20:29:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,23.25,39.36,101.48,0.13,1.68,NORMAL
2026-07-08 20:29:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,6.12,49.51,358.73,1.26,147.43,NORMAL
2026-07-08 20:29:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,21.56,47.97,102.02,0.45,13.67,NORMAL
2026-07-08 20:29:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,33.26,57.75,422.28,2.44,49.75,NORMAL
2026-07-08 20:29:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,25.78,42.57,101.8,0.05,2.4,NORMAL
2026-07-08 20:44:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,7.05,47.65,352.45,1.1,140.13,NORMAL
2026-07-08 20:44:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,21.04,47.56,100.74,0.46,13.66,STANDBY
2026-07-08 20:44:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,21.05,49.58,100.78,0.4,14.95,NORMAL
2026-07-08 20:44:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,35.03,56.41,394.0,2.15,44.47,NORMAL
2026-07-08 20:44:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,24.2,41.87,100.56,0.14,1.6,STANDBY
2026-07-08 20:44:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,6.9,40.44,335.56,1.02,153.96,NORMAL
2026-07-08 20:44:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,21.87,52.22,101.02,0.43,15.75,NORMAL
2026-07-08 20:44:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,36.71,56.1,424.69,2.16,41.77,NORMAL
2026-07-08 20:44:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,24.16,38.81,101.05,0.1,2.13,STANDBY
2026-07-08 20:59:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,6.18,42.1,348.31,1.28,142.74,NORMAL
2026-07-08 20:59:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.4,49.45,101.02,0.5,13.7,NORMAL
2026-07-08 20:59:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,21.82,50.49,100.49,0.54,14.51,NORMAL
2026-07-08 20:59:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,37.82,55.87,388.94,2.81,47.8,NORMAL
2026-07-08 20:59:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,23.14,36.73,100.35,0.07,1.64,NORMAL
2026-07-08 20:59:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,6.82,47.6,357.58,1.04,146.0,NORMAL
2026-07-08 20:59:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.69,49.34,101.46,0.55,16.15,NORMAL
2026-07-08 20:59:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,33.45,53.44,409.82,2.11,44.07,NORMAL
2026-07-08 20:59:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,25.51,42.52,100.91,0.11,1.75,NORMAL
2026-07-08 21:14:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,7.74,47.73,338.75,1.06,152.56,NORMAL
2026-07-08 21:14:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.53,49.29,101.81,0.54,14.42,NORMAL
2026-07-08 21:14:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,22.62,50.09,101.42,0.57,13.07,STANDBY
2026-07-08 21:14:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,36.98,51.2,396.21,2.07,45.02,NORMAL
2026-07-08 21:14:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,23.37,43.08,102.3,0.12,2.15,NORMAL
2026-07-08 21:14:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,7.22,48.84,364.88,1.24,154.22,NORMAL
2026-07-08 21:14:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.6,49.23,102.14,0.41,14.45,NORMAL
2026-07-08 21:14:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,32.78,55.59,402.62,2.52,47.79,NORMAL
2026-07-08 21:14:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,25.74,38.36,100.46,0.06,2.5,NORMAL
2026-07-08 21:29:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,6.03,40.56,331.29,1.21,148.48,NORMAL
2026-07-08 21:29:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,21.44,48.41,102.26,0.42,14.42,NORMAL
2026-07-08 21:29:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,22.36,49.24,101.13,0.58,14.7,NORMAL
2026-07-08 21:29:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,35.89,53.74,428.31,2.09,40.64,NORMAL
2026-07-08 21:29:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,22.39,43.64,102.17,0.05,1.58,NORMAL
2026-07-08 21:29:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,6.01,42.78,354.67,1.27,144.88,NORMAL
2026-07-08 21:29:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,21.94,52.78,101.34,0.57,166.36,NORMAL
2026-07-08 21:29:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,36.78,52.81,421.45,2.82,49.25,NORMAL
2026-07-08 21:29:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,25.47,40.39,101.36,0.12,2.01,NORMAL
2026-07-08 21:44:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,7.07,45.97,339.93,1.08,149.31,NORMAL
2026-07-08 21:44:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.49,46.82,100.47,0.59,16.86,NORMAL
2026-07-08 21:44:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,21.55,52.36,100.61,0.48,16.78,STANDBY
2026-07-08 21:44:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,36.02,50.41,417.8,2.29,47.13,NORMAL
2026-07-08 21:44:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,25.32,40.32,101.08,0.08,1.7,NORMAL
2026-07-08 21:44:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,7.25,45.28,361.09,1.09,156.95,NORMAL
2026-07-08 21:44:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.69,52.08,100.75,0.43,13.62,NORMAL
2026-07-08 21:44:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,36.18,50.87,415.88,2.63,41.93,NORMAL
2026-07-08 21:44:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,25.37,39.94,101.78,0.09,1.69,NORMAL
2026-07-08 21:59:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,7.84,46.39,336.18,1.28,140.41,NORMAL
2026-07-08 21:59:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,22.58,51.49,100.84,0.49,16.73,NORMAL
2026-07-08 21:59:26,SITE_A,BLDG_1,ASSET_003,SENS_AH2,22.17,53.16,101.7,0.57,14.99,NORMAL
2026-07-08 21:59:26,SITE_A,BLDG_1,ASSET_004,SENS_P1,37.46,59.34,422.66,2.47,43.59,NORMAL
2026-07-08 21:59:26,SITE_A,BLDG_1,ASSET_005,SENS_FS1,22.83,39.94,100.83,0.07,1.75,NORMAL
2026-07-08 21:59:26,SITE_B,BLDG_2,ASSET_006,SENS_CH2,6.49,42.77,366.06,1.33,142.2,NORMAL
2026-07-08 21:59:26,SITE_B,BLDG_2,ASSET_007,SENS_AH3,22.22,52.92,101.52,0.6,13.47,NORMAL
2026-07-08 21:59:26,SITE_B,BLDG_2,ASSET_008,SENS_P2,34.91,51.35,423.2,2.69,48.48,NORMAL
2026-07-08 21:59:26,SITE_A,BLDG_1,ASSET_010,SENS_GEN,22.38,42.13,100.49,0.12,2.36,NORMAL
2026-07-08 22:14:26,SITE_A,BLDG_1,ASSET_001,SENS_CH1,6.13,46.96,356.6,1.26,146.14,NORMAL
2026-07-08 22:14:26,SITE_A,BLDG_1,ASSET_002,SENS_AH1,21.11,51.01,101.62,0.57,14.95,NORMAL
